GeneID	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu
AGAP005162	0.106	0.105	0.79	0.439	0.704	0.4	0.158	0.445	0.327	0.0	0.181	0.0	0.302	0.0	0.093	0.056	0.008	0.004
AGAP000198	0.106	0.923	0.11	0.058	0.0	0.673	0.0	0.0	0.0	0.882	0.024	0.301	0.0	0.611	0.004	0.421	0.641	0.0
AGAP003492	0.106	0.996	0.988	0.0	0.692	0.694	0.526	0.416	0.637	0.133	0.835	0.288	0.911	0.003	0.166	0.0	0.0	0.293
AGAP007706	0.106	0.518	0.0	0.072	0.001	0.589	0.448	0.456	0.085	0.014	0.05	0.326	0.587	0.539	0.726	0.711	0.765	0.094
AGAP004362	0.106	0.516	0.0	0.957	0.936	0.0	0.546	0.0	0.0	0.008	0.075	0.006	0.039	0.001	0.051	0.0	0.002	0.191
AGAP008748	0.106	0.397	0.993	0.061	0.009	0.945	0.403	0.226	0.362	0.915	0.649	0.983	0.508	0.848	0.798	0.621	0.416	0.112
AGAP010585	0.106	0.162	0.012	0.397	0.0	0.833	0.056	0.004	0.0	0.699	0.0	0.78	0.0	0.589	0.017	0.576	0.0	0.735
AGAP028009	0.106	0.752	0.661	0.349	0.25	0.964	0.715		0.394	0.483	0.604	0.14	0.192	0.233	0.342	0.467	0.189	0.011
AGAP005342	0.106	0.0	0.0	0.285	0.0	0.0	0.0	0.0	0.0	0.213	0.0	0.766	0.074	0.247	0.031	0.076	0.023	0.0
AGAP010336	0.106	0.23	0.116	0.307	0.089	0.0	0.041	0.04	0.0	0.049	0.209	0.072	0.187	0.093	0.309	0.011	0.012	0.004
AGAP013017	0.107	0.257	0.421	0.415	0.665	0.802	0.355	0.808	0.458	0.408	0.674	0.497	0.419	0.279	0.899	0.698	0.08	0.0
AGAP001958	0.107	0.731	0.014	0.224	0.112	0.37	0.419	0.067	0.146	0.472	0.063	0.655	0.032	0.826	0.039	0.217	0.0	0.0
AGAP028135	0.107	0.948	0.775	0.4	0.774	0.907	0.619	0.228	0.464	0.138	0.048	0.146	0.055	0.022	0.006	0.742	0.558	0.0
AGAP008885	0.107	0.006	0.436	0.0	0.34	0.286	0.304	0.684	0.921	0.857	0.224	0.498	0.04	0.567	0.049	0.474	0.462	0.004
AGAP012367	0.107	0.554	0.959	0.466	0.573	0.969	0.754	0.749	0.827	0.938	0.832	0.504	0.217	0.488	0.247	0.074	0.002	0.652
AGAP002339	0.107	0.958	0.948	0.009	0.043	0.929	0.893	0.561	0.112	0.973	0.945	0.319	0.255	0.107	0.067	0.32	0.012	0.027
AGAP010879	0.107	0.0	0.257	0.185	0.018	0.058	0.5	0.265	0.761	0.179	0.019	0.405	0.061	0.765	0.416	0.772	1.0	0.0
AGAP007372	0.107						0.783						0.892			0.879		0.743
AGAP010210	0.107	0.401	0.001	0.848	0.142	0.422	0.842	0.612	0.131	0.015	0.0	0.204	0.002	0.015	0.0	0.103	0.764	0.07
AGAP000118	0.107	0.849	0.055	0.29	0.234	0.003	0.026	0.001	0.0	0.861	0.375	0.971	0.306	0.453	0.039	0.216	0.033	0.002
AGAP010404	0.108	0.019	0.0	0.619	0.015	0.911	0.616	0.919	0.866	0.583	0.0	0.804	0.0	0.806	0.0	0.927	0.492	0.002
AGAP000079	0.108	0.001	0.065	0.412	0.451	0.627	0.83	0.98	0.326	0.032	0.0	0.017	0.0	0.008	0.0	0.006	0.008	0.235
AGAP012399	0.108	0.043	0.621	0.816	0.009	0.607	0.0	0.02	0.0	0.0	0.113	0.06	0.578	0.005	0.202	0.042	0.003	0.21
AGAP008391	0.108	0.436	0.434	0.0	0.001	0.0	0.001	0.559	0.008	0.056	0.0	0.097	0.001	0.099	0.002	0.0	0.664	0.847
AGAP010555	0.108	0.757	0.021	0.042	0.444	0.982	0.371	0.299	0.201	0.701	0.193	0.565	0.019	0.484	0.019	0.685	0.972	0.934
AGAP003325	0.108	0.341	0.0	0.0	0.0	0.051	0.671	0.141	0.013	0.735	0.0	0.583	0.0	0.357	0.0	0.162	0.035	0.246
AGAP007860	0.108	0.727	0.529	0.136	0.522	0.003	0.0	0.0	0.0	0.003	0.596	0.014	0.763	0.17	0.838	0.697	0.051	0.002
AGAP012328	0.108	0.198	0.963	0.0	0.064	0.417	0.594	0.069	0.003	0.239	0.162	0.214	0.117	0.012	0.003	0.0	0.637	0.0
AGAP005044	0.108	0.945	0.041	0.094	0.329	0.944	0.719	0.908	0.904	0.363	0.139	0.528	0.131	0.858	0.098	0.001	0.028	0.0
AGAP004236	0.108	0.0	0.305	0.0	0.75	0.047	0.898	0.002	0.004	0.848	0.245	0.968	0.166	0.593	0.055	0.161	0.952	0.0
AGAP011898	0.108	0.523	0.479	0.914	0.033	0.701	0.783	0.708	0.778	0.698	0.905	0.312	0.46	0.878	0.985	0.945	0.309	0.0
AGAP006051	0.108	0.0	0.255	0.0	0.293	0.062	0.165	0.018	0.18	0.0	0.281	0.017	0.022	0.145	0.303	0.406	0.063	0.054
AGAP007830	0.108			0.875	0.266		0.944				0.959				1.0	0.47	0.979	0.504
AGAP007269	0.108	0.193	0.387	0.329	0.704	0.266	0.323	0.175	0.567	0.673	0.975	0.813	0.268	0.772	0.267	0.61	0.008	0.001
AGAP006944	0.108	0.21	0.033	0.887	0.691	0.29	0.001	0.827	0.899	0.384	0.578	0.062	0.544	0.149	0.54	0.878	0.329	0.039
AGAP009930	0.109	0.508	0.139	0.025	0.321	0.645	0.983	0.883	0.461	0.073	0.913	0.192	0.722	0.257	0.737	0.494	0.141	0.086
AGAP004112	0.109	0.0	0.838	0.004	0.115	0.421	0.882	0.132	0.019	0.661	0.498	0.14	0.073	0.033	0.02	0.33	0.911	0.003
AGAP001462	0.109	0.754	0.18	0.69	0.395	0.439	0.09	0.738	0.46	0.626	0.174	0.598	0.936	0.903	0.644	0.019	0.793	0.69
AGAP003871	0.109	0.972	0.0	0.944	0.786	0.25	0.878	0.957	0.576	0.809	0.145	0.477	0.034	0.554	0.033	0.497	0.842	0.0
AGAP007348	0.109	0.572	0.0	0.0	0.037	0.423	0.01	0.065	0.0	0.748	0.893	0.039	0.318	0.053	0.152	0.113	0.045	0.273
AGAP006998	0.109	0.007	0.0	0.0	0.004	0.288	0.626	0.814	0.924	0.076	0.004	0.065	0.001	0.453	0.0	0.324	0.001	0.015
AGAP009908	0.109	0.054	0.153	0.054	0.922	0.193	0.04	0.329	0.761	0.418	0.69	0.421	0.597	0.336	0.818	0.0	0.796	0.0
AGAP001492	0.109	0.0	0.126	0.0	0.64	0.791	0.779	0.724	0.202	0.851	0.049	0.526	0.029	0.563	0.033	0.516	0.09	0.0
AGAP003004	0.109	0.083	0.271	0.002	0.156	0.747	0.288	0.463	0.991	0.495	0.986	0.957	0.428	0.764	0.408	0.573	0.848	0.808
AGAP007491	0.109	0.215	0.0	0.0	0.0	0.583	0.0	0.006	0.003	0.775	0.001	0.935	0.063	0.686	0.138	0.393	0.004	0.238
AGAP009061	0.109	0.003	0.238	0.005	0.866	0.592	0.0	0.0	0.001	0.005	0.632	0.034	0.89	0.004	0.583	0.342	0.028	0.0
AGAP003655	0.109	0.036	0.206	0.078	0.594	0.65	0.686	0.68	0.07	0.486	0.878	0.515	0.892	0.948	0.712	0.719	0.029	0.001
AGAP005646	0.109	0.662	0.975	0.755	0.146	0.901	0.262	0.743	0.8	0.659	0.899	0.44	0.565	0.676	0.844	0.034	0.451	0.0
