GeneID	Cam_fun_v_Fang	Fumoz_v_Fang	Ghana_fun_v_Fang	Malawi_fun_v_Fang	Uganda_fun_v_Fang
AFUN018739	0.12	0.41	0.21	0.52	0.06
AFUN000470	-0.42	-0.25	0.32	1.28	0.07
AFUN017657	-0.29	-0.1	2.25	-0.78	1.11
AFUN007850	-0.1	-0.09	-0.61	-0.06	-0.49
AFUN011389	-0.05	-0.16	-0.24	-0.22	-0.31
AFUN002378	0.05	0.2	0.22	0.17	0.28
AFUN015877	-0.12	-0.13	0.2	0.2	0.02
AFUN005121	0.15	0.08	0.31	0.34	0.15
AFUN021694	0.32	0.38	0.56	1.58	0.51
AFUN009802	-0.74	0.93	1.18	1.75	0.13
AFUN021452	-0.54	-1.27	1.09	1.27	0.58
AFUN001530	-0.2	-0.02	0.19	0.55	-0.11
AFUN022036	-0.05	0.13	-0.07	-0.19	0.03
AFUN021455	0.14	-0.63	0.12	0.39	-0.03
AFUN000898	-0.16	-0.32	0.02	0.17	0.12
AFUN021280	-0.06	0.32	-0.06	-0.22	0.04
AFUN015124	-0.4	-0.92	0.38	1.41	0.23
AFUN018916	-0.56	0.12	0.11	0.91	0.14
AFUN016355	-0.08	-0.37	-0.31	-0.38	-0.36
AFUN004868	-0.05	0.22	-0.06	0.09	0.07
AFUN022243	-0.22	-0.01	0.75	0.62	0.17
AFUN003734	0.07	0.01	0.13	-0.27	-0.1
AFUN019042	0.46	-0.29	1.81	1.2	0.76
AFUN021360	0.21	-0.22	0.44	0.37	0.68
AFUN000278	0.12	-0.2	0.59	0.37	0.33
AFUN004786	-0.09	0.17	0.15	0.09	0.08
AFUN005692	0.05	0.11	0.1	0.02	-0.07
AFUN015229	0.34	0.32	0.74	1.47	0.63
AFUN006066	-0.05	-0.05	-0.35	-0.16	-0.35
AFUN004453	0.07	0.16	0.28	0.2	0.27
AFUN010603	-0.04	0.01	-0.12	-0.1	-0.13
AFUN010956	-0.05	-0.15	-0.31	-0.23	-0.36
AFUN004294	-0.25	-0.16	0.33	0.14	-0.33
AFUN019254	0.19	-1.99	0.72	0.16	0.69
AFUN001814	-0.45	-1.09	0.5	1.09	-0.15
AFUN011100	-0.09	0.25	0.14	0.62	0.66
AFUN019568	-0.13	-0.37	0.19	-0.17	0.23
AFUN005416	0.06	0.2	0.08	0.26	0.15
AFUN006790	0.09	-0.19	-0.26	-0.2	-0.19
AFUN021160	0.19	-1.01	0.13	-0.08	-0.18
AFUN018653	0.07	1.33	0.2	0.37	0.26
AFUN020969	0.5	-0.27	1.91	1.39	1.48
AFUN005860	0.19	-0.15	-0.08	-0.09	-0.31
AFUN007287	-0.23	-0.48	0.4	1.09	0.29
AFUN014386	-0.62	-0.93	0.35	0.79	0.05
AFUN016176	-0.1	-0.46	-0.22	-0.06	-0.38
AFUN015976	-0.05	-0.07	-0.13	-0.07	0.08
AFUN002526	0.07	-0.1	-0.21	-0.1	-0.13
AFUN019772	-0.17	-1.4	0.12	0.19	-0.16
AFUN020589	0.1	0.16	-0.21	-0.03	-0.22
AFUN019890	0.07	0.05	0.1	-0.08	-0.01
AFUN016743	1.07	0.08	0.26	1.45	-0.06
AFUN003774	0.11	0.19	0.34	0.23	0.17
AFUN005217	-0.1	0.22	0.38	0.34	0.17
AFUN007551	-0.25	1.13	0.3	-0.44	-0.6
AFUN018566	-0.06	0.63	0.16	-0.15	0.11
AFUN008926	0.81	1.56	2.41	2.99	2.01
AFUN005788	0.1	0.0	0.28	0.28	0.34
AFUN007329	0.06	-0.03	-0.12	-0.17	-0.19
AFUN007108	-0.03	0.21	-0.03	-0.06	0.02
AFUN004860	0.04	0.16	-0.14	-0.04	-0.15
AFUN021875	-0.36	0.19	0.62	0.52	-0.18
AFUN016447	0.06	-0.03	0.03	0.22	0.14
AFUN015940	0.43	0.97	1.67	2.6	1.51
AFUN005651	0.11	0.8	0.59	0.44	0.5
AFUN018438	-1.41	-2.1	0.84	0.9	0.1
AFUN021392	-0.59	0.02	0.97	1.44	0.69
AFUN017906	1.23	-0.43	3.23	-0.69	-1.0
AFUN008609	0.05	0.24	-0.02	-0.25	-0.03
AFUN019930	-0.22	0.74	0.28	0.46	0.05
AFUN020797	-0.09	0.27	-0.09	-0.04	-0.3
AFUN003460	0.07	-0.18	-0.09	0.05	-0.01
AFUN018853	0.06	0.15	0.0	0.14	-0.05
AFUN019738	-0.11	-0.53	0.25	0.15	0.5
AFUN010161	-0.05	0.03	-0.02	0.02	-0.22
AFUN020124	-0.05	0.16	-0.05	-0.02	0.13
AFUN009015	-0.06	-0.12	-0.59	-0.47	-0.59
AFUN002379	0.16	1.15	0.71	0.62	0.49
AFUN006859	-0.1	0.03	-0.17	-0.03	-0.22
AFUN008630	-0.06	0.06	-0.21	-0.41	-0.23
AFUN007990	0.09	-0.09	-0.13	0.02	-0.01
AFUN014978	0.08	0.48	0.24	0.28	0.34
AFUN010849	0.29	-0.56	1.48	1.72	0.75
AFUN017512	-0.75	-3.91	-0.17	-1.4	-0.92
AFUN014421	0.22	0.72	0.19	0.82	0.49
AFUN019244	0.17	0.81	0.39	0.49	0.03
AFUN019687	-0.09	0.49	-0.24	0.22	-0.06
AFUN021332	-0.28	-1.34	0.02	0.07	-0.84
AFUN011034	-0.06	0.09	-0.06	-0.09	0.14
AFUN021316	0.06	0.29	-0.14	-0.02	-0.02
AFUN008044	0.09	-0.13	0.13	-0.1	0.24
AFUN021370	0.06	0.16	-0.04	-0.01	-0.26
AFUN001382	0.1	-0.18	1.19	1.36	0.88
AFUN020726	-0.66	0.86	1.3	1.53	-0.2
AFUN020319	-0.05	0.33	-0.04	-0.03	0.13
AFUN018415	-0.85	-1.61	-1.09	-0.93	-0.16
AFUN019699	-0.12	-0.04	0.21	0.03	-0.54
AFUN006209	0.28	0.71	0.87	1.1	0.78
AFUN018459	0.69	1.48	1.21	1.43	1.31
AFUN003720	0.08	-0.1	0.16	0.27	0.12
AFUN004115	-0.05	-0.17	-0.16	-0.2	-0.07
AFUN017808	-0.29	-0.15	0.68	-0.39	0.87
AFUN002193	0.13	-0.12	-0.72	-0.46	-0.67
AFUN018398	0.58	-0.06	1.39	0.58	0.82
AFUN003759	-0.07	-0.29	-0.22	-0.16	-0.41
AFUN005446	0.08	0.07	-0.04	-0.18	-0.16
AFUN017709	-0.74	-2.81	-0.52	-3.65	-1.76
AFUN019967	-0.06	-0.03	0.19	0.13	0.19
AFUN019474	-1.16	-2.4	-1.52	-1.51	-1.18
AFUN021425	-0.35	-0.69	0.4	0.53	0.03
AFUN019835	-0.07	0.58	0.2	0.08	0.11
AFUN003088	0.06	0.14	0.02	-0.53	-0.04
AFUN008192	0.7	-0.84	0.96	2.3	0.44
AFUN011964	0.56	0.32	1.95	1.49	1.87
AFUN003243	-0.3	0.06	0.74	1.15	0.62
AFUN008072	-0.05	-0.12	-0.11	-0.08	0.07
AFUN008781	-0.04	0.05	0.05	0.13	0.18
AFUN005224	-0.04	0.07	-0.01	0.12	0.01
AFUN010820	0.05	0.06	0.17	0.04	0.0
AFUN017255	0.68	0.96	3.9	1.28	1.37
AFUN017825	0.3	0.81	1.1	-0.36	0.46
AFUN007825	-0.05	-0.1	-0.05	0.07	0.0
AFUN002171	-0.05	0.1	0.03	-0.12	-0.05
AFUN002052	-0.41	1.43	1.41	1.93	1.06
AFUN021670	0.72	0.62	1.3	1.64	0.75
AFUN021808	0.07	-0.01	0.57	0.41	0.5
AFUN015205	0.48	0.52	1.58	1.53	0.66
AFUN016068	-0.13	-0.11	0.25	-0.05	-0.28
AFUN021285	-0.03	0.01	-0.22	-0.26	-0.06
AFUN014884	-0.71	0.19	1.5	1.47	0.83
AFUN002660	0.12	-0.08	-0.01	0.18	-0.24
AFUN005267	0.21	0.53	0.79	1.47	0.78
AFUN018857	-0.07	0.16	-0.37	-0.22	-0.24
AFUN020154	0.15	0.31	1.08	1.1	0.79
AFUN017344	-0.75	-2.5	-0.73	-2.19	-1.44
AFUN009396	-0.33	-0.06	0.6	1.24	0.32
AFUN020317	-0.05	0.17	-0.14	-0.2	0.05
AFUN009721	-0.54	-0.62	0.45	1.4	0.62
AFUN021826	-0.43	-0.3	0.57	1.15	0.22
AFUN009434	-0.16	-0.63	-0.03	0.26	0.09
AFUN006370	0.11	-0.07	0.23	0.68	0.23
AFUN016236	0.06	0.18	0.1	0.19	0.17
AFUN016181	-0.11	0.49	0.08	-0.09	-0.01
AFUN010379	-0.07	0.02	-0.2	0.03	0.0
AFUN001440	-0.06	0.0	-0.45	-0.6	-0.67
AFUN016260	-0.51	-1.25	-2.33	-1.63	-2.81
AFUN022311	-0.33	-0.61	0.46	0.44	0.14
AFUN005953	0.36	2.04	1.33	1.1	1.13
AFUN004061	-0.05	0.51	0.13	0.24	-0.06
AFUN006631	0.23	0.92	0.58	0.78	0.69
AFUN002164	-0.09	0.03	0.1	-0.05	0.18
AFUN019478	-0.37	-0.42	-0.57	0.29	-0.45
AFUN015834	-0.36	-0.76	0.27	0.36	-0.11
AFUN009995	-0.31	-0.49	0.34	0.74	-0.17
AFUN006949	-0.08	0.13	0.34	0.23	0.07
AFUN019360	0.11	-0.02	0.22	0.04	-0.14
AFUN017888	-0.35	-0.44	-0.2	-0.85	0.13
AFUN006538	0.31	0.22	1.18	1.31	1.28
AFUN008910	-0.09	-0.27	0.16	0.09	0.05
AFUN002581	0.09	-0.11	-0.36	-0.07	-0.13
AFUN011912	0.67	0.3	1.7	1.73	1.56
AFUN000493	0.06	-0.11	0.11	0.23	0.07
AFUN011970	0.17	-0.2	0.71	1.15	0.24
AFUN007159	-0.05	0.25	0.1	-0.06	0.08
AFUN014653	-0.91	-2.83	-0.81	1.1	-0.39
AFUN016620	-0.09	-0.2	0.11	0.12	0.1
AFUN005469	0.09	0.31	0.08	0.3	0.22
AFUN007634	0.03	-0.05	-0.02	-0.02	0.03
AFUN015151	-0.29	-0.55	1.22	1.19	0.52
AFUN017433	0.36	0.26	0.55	0.26	0.99
AFUN008827	-0.43	-0.02	0.6	1.26	0.71
AFUN019914	-0.06	-0.23	-0.01	-0.36	-0.02
AFUN021731	-0.04	-0.05	-0.13	-0.08	-0.15
AFUN016725	0.85	-0.43	-0.08	-0.28	-0.36
AFUN017357	-0.7	-4.07	-0.75	-2.11	0.6
AFUN009232	0.85	0.05	1.13	2.01	1.38
AFUN018692	0.1	0.41	0.01	0.29	0.18
AFUN004740	-0.13	1.11	0.42	0.62	0.67
AFUN020144	0.06	-0.49	-0.07	-0.63	-0.61
AFUN017551	-0.76	-4.58	-1.05	-2.61	-1.61
AFUN002854	0.05	-0.12	0.17	0.35	0.4
AFUN021992	-0.1	0.24	-0.5	-0.23	-0.28
AFUN006651	-0.12	0.4	-0.28	-0.23	-0.35
AFUN005219	0.08	0.6	0.2	0.25	0.43
AFUN008699	-0.06	-0.35	-0.08	0.04	-0.18
AFUN007807	-0.17	-0.4	-0.04	-0.05	-0.26
AFUN006555	0.07	0.34	0.16	0.23	0.07
AFUN005041	-0.09	-0.4	-0.25	-0.24	-0.3
AFUN019006	-0.38	0.07	0.44	1.67	0.08
AFUN020386	0.06	0.02	0.01	-0.04	-0.1
AFUN009606	0.09	-0.35	-0.01	-0.15	0.25
AFUN009287	-0.4	0.62	0.36	1.62	0.53
AFUN009044	0.07	0.35	0.1	0.29	0.36
AFUN018908	0.08	0.46	0.3	0.21	0.24
AFUN011869	-0.6	-0.8	-0.46	-0.86	-0.64
AFUN022327	-0.1	-0.06	-0.16	-0.01	-0.04
AFUN017128	0.84	0.02	2.42	1.95	1.89
AFUN005558	0.05	0.02	-0.08	0.04	-0.09
AFUN021096	0.1	-0.39	-0.11	0.29	0.21
AFUN021843	-0.06	-0.02	-0.12	-0.24	-0.17
AFUN010613	0.07	-0.13	-0.15	-0.14	-0.32
AFUN021581	-0.13	-0.78	-0.33	-0.22	-0.36
AFUN014861	0.24	0.18	0.13	1.32	0.4
AFUN000870	0.25	0.27	1.19	1.47	0.91
AFUN006368	0.05	0.09	0.03	0.05	0.21
AFUN007546	0.68	0.41	2.44	1.77	1.6
AFUN009600	-0.08	0.07	-0.16	-0.16	-0.1
AFUN021040	0.4	0.67	0.8	1.34	0.66
AFUN021248	0.04	0.12	0.03	0.06	0.09
AFUN003244	-0.24	0.2	1.07	1.34	0.44
AFUN005068	0.05	0.04	-0.05	-0.1	-0.01
AFUN021363	0.05	0.4	-0.05	0.01	0.04
AFUN002274	0.08	-0.22	-0.26	-0.17	-0.3
AFUN021236	0.25	-0.14	1.2	1.16	0.78
AFUN019390	0.36	0.04	0.82	0.99	0.32
AFUN004223	0.44	0.72	1.69	2.11	0.98
AFUN004932	0.09	0.34	0.23	0.19	0.19
AFUN011660	-0.15	-0.32	0.07	0.3	0.24
AFUN008441	-0.31	-0.95	0.11	0.27	-0.53
AFUN017051	-0.8	0.37	1.03	0.52	-0.16
AFUN005280	0.05	-0.15	-0.28	-0.34	-0.26
AFUN005495	0.59	0.55	2.53	1.85	1.35
AFUN001350	0.45	0.84	1.95	2.32	1.51
AFUN016115	0.07	-0.61	-0.49	-0.53	-0.74
AFUN020951	-0.09	0.2	-0.33	-0.51	-0.72
AFUN016600	-0.68	1.9	1.81	1.18	0.01
AFUN009902	-0.48	-0.9	0.36	0.82	0.15
AFUN005160	-0.06	0.19	-0.09	-0.05	-0.26
AFUN012004	-0.4	-1.96	-1.82	-2.31	-1.64
AFUN004396	-0.16	-0.05	0.38	0.56	0.44
AFUN011831	0.42	-0.14	0.77	1.83	0.61
AFUN000242	-0.04	0.02	-0.19	-0.14	-0.14
AFUN016798	-1.09	-2.1	0.0	0.29	-1.77
AFUN017305	-1.09	-0.96	-2.09	0.42	-2.11
AFUN008207	0.12	-0.08	0.19	0.29	-0.11
AFUN003047	0.06	-0.07	0.06	0.07	0.01
AFUN017896	-0.59	0.0	0.75	-0.16	0.58
AFUN005746	-0.36	0.36	0.47	1.39	0.18
AFUN006110	-0.15	0.12	0.35	0.34	0.15
AFUN002088	-0.62	-1.12	1.57	1.63	0.87
AFUN018586	-0.1	-0.66	-0.08	0.01	-0.3
AFUN021135	-0.38	0.39	0.98	1.25	0.65
AFUN017911	-0.54	-1.18	2.42	0.24	2.07
AFUN010377	-0.17	-0.32	-0.33	-0.21	-0.49
AFUN020308	0.19	-0.29	0.61	0.83	0.69
AFUN011022	-0.12	-0.09	0.01	0.5	-0.03
AFUN003423	-0.18	0.38	0.84	1.27	0.63
AFUN021082	-0.54	-0.34	1.17	1.16	-0.45
AFUN009178	-0.43	0.01	0.93	1.14	0.03
AFUN019916	-0.08	-0.06	-0.09	-0.25	0.23
AFUN018495	-0.2	-0.36	-0.08	-0.42	0.0
AFUN001298	-0.07	0.08	-0.07	0.17	-0.02
AFUN021431	-0.7	1.16	0.38	0.9	0.63
AFUN000306	-0.05	0.2	-0.09	0.21	0.07
AFUN016159	-0.34	0.42	1.24	1.5	0.9
AFUN002533	-0.06	0.31	-0.01	0.07	-0.05
AFUN016597	0.65	1.4	2.54	2.0	1.76
AFUN011974	-0.14	0.04	0.36	0.65	0.02
AFUN017910	1.33	1.21	1.54	2.29	1.74
AFUN006589	-0.15	-0.23	-0.08	0.22	-0.1
AFUN000369	0.27	0.13	0.44	0.62	0.15
AFUN002908	0.07	-0.03	-0.01	0.02	0.05
AFUN004331	-0.24	0.15	0.61	2.27	0.3
AFUN004368	0.09	0.46	0.0	0.16	0.17
AFUN005981	-0.2	0.19	0.39	0.66	0.43
AFUN010531	-0.55	0.97	0.4	1.25	0.2
AFUN007847	0.06	-0.17	-0.18	-0.33	-0.11
AFUN022224	0.09	0.02	0.74	0.73	0.39
AFUN020062	0.07	0.12	0.18	0.2	0.2
AFUN003364	-0.08	-0.21	-0.07	-0.36	0.01
AFUN007464	0.06	-0.22	-0.3	-0.25	-0.44
AFUN004044	-0.47	0.01	0.71	1.49	0.35
AFUN008303	-0.12	-0.21	0.28	-0.15	0.09
AFUN019791	-0.08	-0.08	-0.33	-0.17	-0.31
AFUN005039	0.03	0.01	-0.07	-0.01	-0.08
AFUN017383	-0.92	-2.54	2.33	-0.68	0.41
AFUN014490	0.33	-1.47	0.23	0.53	-0.03
AFUN000811	-0.49	-1.34	0.87	0.69	0.78
AFUN019748	0.4	0.79	0.18	1.34	0.85
AFUN009118	-0.31	-0.68	0.36	0.77	0.03
AFUN002611	-0.16	-1.61	-0.16	-0.22	0.46
AFUN000840	0.11	0.24	0.26	0.26	0.18
AFUN019011	-0.1	1.06	-0.36	-0.15	-0.19
AFUN014238	-0.92	-1.96	-0.09	0.4	-0.69
AFUN001636	0.13	0.39	0.67	0.29	0.6
AFUN021915	-0.09	0.23	0.08	0.25	0.17
AFUN011925	-0.2	-0.13	0.95	0.89	0.91
AFUN007594	-0.17	-0.27	0.49	1.04	0.33
AFUN021393	0.08	-0.02	0.1	0.05	0.1
AFUN003165	-0.33	-0.35	0.66	1.07	0.02
AFUN007440	-0.07	-0.1	-0.19	0.03	-0.25
AFUN006851	-0.06	-0.02	0.13	-0.11	0.15
AFUN004242	-0.39	-0.21	0.38	1.3	0.16
AFUN010139	0.26	0.44	0.82	0.91	0.49
AFUN011246	-0.14	-0.04	0.02	0.36	0.17
AFUN021347	-0.56	0.04	0.94	1.97	0.84
AFUN018704	0.06	0.06	0.01	-0.07	0.05
AFUN001799	-0.18	0.53	0.4	0.74	0.34
AFUN003256	-0.33	0.2	0.39	0.31	-0.26
AFUN019190	-0.04	-0.14	0.06	0.1	0.11
AFUN009305	-0.05	0.09	0.02	0.21	0.04
AFUN016745	-1.04	-2.1	1.01	1.59	0.64
AFUN012023	0.79	1.56	2.13	3.2	2.02
AFUN015989	0.43	-0.54	1.35	1.86	1.05
AFUN008784	0.1	-0.17	0.28	-0.36	-0.53
AFUN018564	-0.36	-0.09	1.13	1.73	0.74
AFUN009130	-0.05	0.03	-0.28	-0.21	-0.33
AFUN002966	0.07	0.15	0.37	0.43	0.34
AFUN009901	-0.7	0.27	1.87	2.1	1.74
AFUN016806	-0.59	-2.02	-0.27	-0.5	-0.35
AFUN019607	0.94	1.87	2.9	3.82	2.45
AFUN019898	-0.06	-0.19	0.17	0.22	0.47
AFUN017727	-0.26	-1.1	0.24	-0.4	1.02
AFUN006237	0.06	0.2	0.11	0.19	0.24
AFUN010491	-0.07	-0.15	0.06	-0.12	0.23
AFUN020853	-0.09	-0.1	-0.18	-0.1	0.16
AFUN001865	0.45	0.44	0.99	1.74	0.6
AFUN004582	0.09	-0.12	0.05	0.03	-0.04
AFUN016379	0.1	0.2	0.18	0.2	0.1
AFUN020502	-0.05	-0.24	0.08	-0.08	0.08
AFUN021751	-0.04	-0.01	-0.07	-0.01	0.04
AFUN003545	0.05	0.12	-0.23	-0.15	-0.2
AFUN020648	-0.06	-0.1	0.09	-0.18	0.25
AFUN011585	0.03	-0.3	-0.21	-0.18	-0.19
AFUN015958	-0.39	-0.96	1.6	1.34	0.42
AFUN001975	0.08	0.09	0.46	0.24	0.25
AFUN000301	0.08	-0.06	-0.53	-0.1	-0.45
AFUN020417	0.5	0.69	1.73	1.74	0.97
AFUN021680	0.54	0.15	1.95	2.53	1.8
AFUN002352	-0.44	-0.62	0.72	1.0	0.55
AFUN001807	-0.28	-0.21	0.64	0.82	0.02
AFUN006374	-0.29	0.44	1.05	1.07	0.29
AFUN022038	-0.07	0.13	0.13	0.01	-0.01
AFUN017029	0.9	2.55	2.51	3.4	2.28
AFUN018525	0.4	0.52	0.88	1.05	0.87
AFUN021907	-0.19	-0.05	0.26	0.07	-0.09
AFUN020460	-0.17	0.65	0.23	0.47	0.0
AFUN007975	0.08	0.12	0.11	0.0	0.31
AFUN000876	0.04	0.5	0.25	0.31	0.44
AFUN014167	0.55	0.93	1.35	2.16	0.88
AFUN008178	0.05	0.0	-0.1	-0.25	-0.14
AFUN021084	-0.18	0.07	0.35	-0.07	-0.05
AFUN019987	0.06	0.11	0.15	0.02	0.36
AFUN011623	0.25	0.93	1.53	1.95	0.99
AFUN021534	-0.05	-0.04	0.07	0.04	0.09
AFUN018849	-0.05	-0.16	0.17	-0.03	0.17
AFUN019085	0.3	-0.86	0.36	0.73	0.23
AFUN001927	-0.07	0.07	0.27	0.14	0.13
AFUN016116	-0.06	-0.23	-0.31	-0.44	-0.26
AFUN007574	-0.06	0.25	-0.15	0.1	-0.08
AFUN007395	-0.11	-0.34	-0.6	-0.52	-0.88
AFUN005240	0.04	-0.02	0.04	-0.05	0.12
AFUN003023	-0.19	-0.63	-0.79	-0.64	-0.83
AFUN009971	-0.04	0.3	-0.04	0.08	0.06
AFUN010119	0.13	0.2	0.26	0.22	0.29
AFUN009782	-0.3	0.13	0.77	1.3	0.43
AFUN019919	-0.04	-0.06	-0.01	-0.02	0.07
AFUN010805	-0.09	-0.06	0.19	0.02	-0.07
AFUN011029	-0.11	0.36	0.25	0.37	0.27
AFUN001893	0.08	0.4	0.6	0.43	0.49
AFUN020331	-0.17	-0.07	0.82	1.31	0.38
AFUN021181	0.11	0.32	0.54	0.16	0.23
AFUN005022	0.04	-0.1	0.02	-0.09	-0.06
AFUN022357	-0.42	-0.16	0.06	0.41	-0.34
AFUN014751	0.18	0.07	0.24	-0.05	0.2
AFUN011073	0.08	0.07	-0.07	0.18	0.17
AFUN019395	-0.09	0.29	0.22	0.15	0.37
AFUN014185	0.23	-0.41	-1.35	0.16	-1.13
AFUN004958	0.05	0.04	-0.05	-0.17	-0.15
AFUN019043	-0.05	0.09	-0.22	-0.07	-0.09
AFUN011982	0.42	-0.71	1.08	1.28	1.04
AFUN000750	-0.73	1.83	0.56	1.0	0.34
AFUN018973	-0.12	1.21	0.26	0.72	0.65
AFUN009374	0.04	0.06	-0.35	0.14	0.0
AFUN010902	-0.21	-0.42	0.47	0.86	0.16
AFUN010869	-0.06	-0.07	0.17	-0.03	0.16
AFUN015107	-0.28	-1.98	1.4	1.09	1.03
AFUN000249	0.06	0.1	0.05	-0.37	0.29
AFUN009932	0.54	-1.27	1.6	2.12	1.29
AFUN008175	-0.11	-0.02	0.17	0.47	0.23
AFUN021913	-0.05	-0.3	-0.43	-0.41	-0.37
AFUN006923	0.04	0.13	0.04	0.03	0.03
AFUN000194	0.04	-0.05	0.03	-0.05	0.08
AFUN020688	0.22	0.26	0.92	1.59	0.63
AFUN003648	-0.03	-0.02	0.02	-0.08	0.21
AFUN005563	0.04	0.05	-0.2	-0.07	-0.02
AFUN005663	-0.04	-0.15	-0.11	-0.14	-0.1
AFUN020770	-0.11	-0.28	0.09	-0.04	-0.28
AFUN005598	-0.06	0.27	-0.11	0.32	-0.13
AFUN014984	-0.56	-0.58	0.1	0.01	0.09
AFUN003016	-0.04	0.04	-0.02	0.0	0.01
AFUN015967	0.2	-0.31	0.89	1.43	0.58
AFUN019456	-0.3	-1.48	-1.55	-1.53	-2.61
AFUN005608	0.24	-0.01	1.29	1.57	0.67
AFUN016768	0.65	-1.01	0.91	0.4	0.34
AFUN000491	0.08	-0.17	0.09	0.08	-0.1
AFUN004646	0.05	-0.29	-0.1	-0.13	0.17
AFUN011367	0.37	-0.33	1.09	1.07	0.66
AFUN008268	0.07	0.04	0.14	0.07	0.17
AFUN003536	0.06	-0.17	0.32	0.06	0.18
AFUN005373	-0.09	-1.92	0.33	0.24	0.36
AFUN004612	-0.07	0.11	-0.32	0.18	-0.24
AFUN008390	0.15	0.26	1.43	1.59	0.86
AFUN007330	0.07	0.21	-0.19	-0.02	-0.04
AFUN003476	0.22	-0.09	1.02	1.53	0.53
AFUN011081	-0.05	0.31	0.1	0.25	0.23
AFUN011159	-0.09	-0.03	0.15	-0.03	0.01
AFUN019307	-0.17	-0.1	0.25	0.11	-0.07
AFUN010762	0.57	1.43	2.11	1.57	1.79
AFUN004079	-0.04	-0.01	-0.09	-0.15	0.01
AFUN010821	-0.03	0.28	0.13	0.09	0.16
AFUN007133	0.14	0.31	0.47	0.62	0.37
AFUN005385	-0.33	0.68	0.83	1.48	0.83
AFUN020893	-0.08	-0.09	0.08	-0.05	0.1
AFUN002665	0.23	-0.19	1.0	1.44	0.32
AFUN019923	0.07	-0.17	0.6	-0.16	0.14
AFUN011369	0.16	0.31	0.54	1.79	0.63
AFUN004137	0.03	0.13	0.18	0.15	0.38
AFUN011946	0.39	-0.38	1.9	2.41	1.89
AFUN007201	0.03	0.25	-0.23	-0.08	-0.07
AFUN001892	-0.05	0.07	0.0	-0.08	0.02
AFUN000566	0.24	0.55	1.07	1.72	0.59
AFUN020222	0.11	0.25	0.27	0.15	0.18
AFUN006373	-0.03	-0.18	-0.07	-0.08	-0.1
AFUN015235	1.48	2.27	3.55	1.11	3.22
AFUN007052	0.43	-0.69	0.8	1.09	0.1
AFUN006483	0.08	0.17	0.85	0.52	0.51
AFUN014120	-0.4	-1.0	0.2	1.0	0.75
AFUN005027	0.06	-0.16	-0.29	-0.14	-0.32
AFUN011404	-0.09	-0.54	0.14	0.0	0.03
AFUN004310	0.03	0.3	0.02	-0.13	0.08
AFUN020237	-0.05	0.02	-0.2	-0.19	-0.23
AFUN017058	-0.82	-0.89	0.37	0.67	-0.41
AFUN021422	0.4	0.18	1.58	1.0	0.5
AFUN000402	-0.12	-0.43	0.2	-0.23	0.11
AFUN019555	-0.06	-0.58	0.1	-0.27	0.0
AFUN020155	0.06	0.1	0.33	0.32	0.28
AFUN008523	0.73	0.15	1.71	2.35	0.22
AFUN020499	-0.06	-0.1	-0.3	-0.19	-0.28
AFUN016779	0.73	-0.43	0.88	0.64	0.14
AFUN019553	-0.43	-1.13	-0.07	0.33	-0.93
AFUN015296	-1.42	-0.96	0.42	0.3	-0.98
AFUN019179	-0.72	-1.13	-0.46	1.89	-0.29
AFUN010329	0.04	0.06	0.01	-0.09	0.2
AFUN018568	-0.06	0.14	-0.2	0.03	-0.18
AFUN006407	0.03	0.13	0.14	0.16	0.29
AFUN000298	0.04	0.1	-0.16	-0.01	0.01
AFUN001590	-0.05	0.09	0.23	0.01	0.24
AFUN021727	0.07	0.33	-0.62	-0.1	-0.65
AFUN011540	0.04	0.17	0.31	0.28	0.28
AFUN004747	0.05	-0.4	0.18	0.0	0.13
AFUN002535	-0.04	0.2	0.15	0.11	0.23
AFUN015826	0.06	0.88	-0.1	0.19	0.08
AFUN017797	-0.22	0.47	0.83	-0.53	0.49
AFUN021873	-0.05	0.52	-0.15	0.02	-0.07
AFUN017130	-0.56	-0.35	-0.32	-0.18	-0.36
AFUN000117	-0.04	0.15	-0.31	-0.07	-0.25
AFUN016717	-1.15	-1.83	0.22	-0.53	-1.5
AFUN009264	-0.42	-0.58	0.9	1.36	0.09
AFUN018449	-0.48	-0.75	-0.8	0.36	-0.27
AFUN004063	-0.04	-0.14	-0.06	-0.22	0.11
AFUN005082	-0.03	-0.21	-0.14	-0.37	-0.21
AFUN004166	0.28	-0.52	1.12	1.98	0.87
AFUN002257	-0.07	-0.09	-0.41	-0.34	-0.36
AFUN014722	0.31	0.53	0.75	1.2	-0.08
AFUN003314	0.37	1.17	1.84	2.09	0.97
AFUN002258	-0.56	-1.51	2.31	1.35	-0.11
AFUN008431	-0.06	0.48	0.02	0.23	0.08
AFUN017024	0.27	0.44	1.19	0.47	0.85
AFUN007436	-0.06	-0.08	-0.66	-0.04	-0.83
AFUN006189	0.11	0.56	0.41	0.68	0.18
AFUN019606	1.44	2.13	3.69	2.0	2.95
AFUN003010	0.09	-0.1	0.43	-0.03	0.31
AFUN004285	-0.05	0.26	-0.43	-0.01	-0.42
AFUN008972	-0.1	-0.79	-0.45	-0.13	-0.4
AFUN018848	0.07	-0.23	-0.33	-0.02	-0.16
AFUN021198	0.25	0.32	0.69	1.48	0.83
AFUN008089	0.44	0.96	1.78	2.22	1.14
AFUN001015	0.03	0.26	-0.05	0.05	0.02
