GeneID	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu
AGAP000316	0.12	-0.18	0.19	-0.4	-0.23	1.08	1.72	1.02	1.27	-0.01	-0.28	-0.25	-0.54	-0.3	-0.56	-0.33	0.35	0.3
AGAP002585	0.82	0.49	0.13	1.05	0.6	1.9	3.62	2.97	3.14	-2.06	1.85	-2.37	1.54	-1.11	2.79	1.87	1.85	0.73
AGAP004656	-0.12	0.37	0.77	-0.5	-0.62	0.0	0.12	-0.23	-0.16	-0.02	-0.48	-0.24	-0.71	-0.51	-0.97	-0.2	-0.22	-0.37
AGAP006465	-1.75	-3.07	-2.57	-1.56	-2.17	3.8	2.68	2.03	2.16	1.79	-0.08	0.69	-1.19	1.42	-0.44	1.02	0.01	-2.76
AGAP011613	-0.13	-0.24	0.31	-0.11	0.03	-0.38	-0.12	0.14	-0.47	0.02	-0.17	-0.69	-0.9	-1.27	-1.46	-0.21	0.43	0.11
AGAP012462	-0.88	-0.45	-0.64	2.9	1.21	-1.25	-0.32	0.09	-1.93	0.12	-1.09	-0.26	-1.47	1.21	0.0	2.48	0.85	0.81
AGAP007398	0.11	0.23	0.51	0.1	0.27	0.06	0.04	0.01	0.16	0.07	0.09	-0.2	-0.2	0.06	0.09	-0.29	-0.38	-0.31
AGAP005772	0.11	-0.05	0.12	0.1	0.09	0.13	0.01	0.05	0.05	-0.02	0.41	-0.13	0.28	0.26	0.69	0.09	0.05	-0.57
AGAP007530	-0.09	0.12	-0.1	0.35	0.33	-0.61	0.13	-0.28	-0.92	-0.42	1.37	-0.08	1.7	-0.9	0.89	-0.29	0.1	-0.63
AGAP000821	-0.38	-0.18	-0.82	-1.59	-1.42	-2.43	-1.35	-0.51	-0.74	1.29	-0.46	1.7	-0.07	0.38	-1.37	-0.76	-1.95	-3.39
AGAP005261	-0.08	-0.18	-0.41	0.33	0.09	0.35	0.34	0.0	-0.18	0.36	-0.44	0.43	-0.38	0.55	-0.25	0.22	0.17	0.09
AGAP007570	-0.09	-0.44	0.15	-0.25	-0.1	-0.3	-0.66	-0.59	-0.48	0.58	-0.44	0.28	-0.75	0.34	-0.68	0.12	-0.35	0.42
AGAP008569	0.44	-0.1	-1.11	0.48	-0.13	-0.22	-1.25	-0.76	-0.45	0.63	0.69	0.98	1.03	1.14	1.2	0.73	-0.14	-1.13
AGAP012219	-0.07	-0.35	-0.06	-0.37	-0.15	0.22	0.55	-0.03	-0.01	-0.59	-0.62	-0.72	-0.77	-0.82	-0.85	-0.34	-0.11	-0.09
AGAP010940	0.78	0.37	0.5	3.46	0.5	-0.09	-1.47	-0.54	-1.35	0.95	0.95	0.8	0.78	0.81	0.82	0.04	-0.07	1.28
AGAP000597	0.16	0.37	0.44	-0.12	-0.01	0.24	0.64	0.43	0.56	0.26	-0.54	0.41	-0.39	0.32	-0.47	0.16	-0.4	0.29
AGAP007785	1.19	-3.94	-3.88	1.84	-0.39	-5.76	-3.51	-1.66	-0.97	1.94	2.88	0.05	0.98	0.65	1.58	1.71	0.29	0.26
AGAP008948	0.08	-0.4	-0.06	0.27	-0.1	0.0	-0.06	0.39	0.12	-0.34	0.29	-0.57	0.05	-0.19	0.44	0.24	0.02	1.2
AGAP008969	0.09	-0.33	0.12	0.15	-0.09	0.03	0.43	0.39	0.6	0.06	-0.46	-0.2	-0.72	-0.35	-0.86	-0.53	-0.45	0.32
AGAP009896	0.07	0.31	-0.29	0.22	0.52	-0.54	-0.54	-0.81	-0.85	0.3	0.39	0.44	0.52	0.26	0.36	0.08	0.06	-0.91
AGAP002621	0.27	-1.22	-1.67	-1.66	-2.75	-1.36	2.14	-1.35	-0.66	1.14	2.14	-0.57	0.44	-0.05	0.97	-3.33	-2.57	-3.04
AGAP002870	0.73	0.61	-0.87	0.65	0.63	1.17	-1.07	-1.8	0.21	-0.94	2.37	-1.03	2.27	-1.85	1.46	0.74	1.81	-1.35
AGAP004171	-2.51	5.47	2.02	-3.51	0.11	3.98	1.29	1.39	1.07	3.85	3.26	2.64	2.05	2.07	1.5	1.57	2.65	1.33
AGAP007544	-0.12	-0.29	0.15	-0.6	-0.26	0.22	0.23	0.04	0.21	0.14	-0.76	-0.24	-1.16	-0.29	-1.19	-0.02	-0.55	0.11
AGAP009193	0.12	-0.49	-0.06	-0.39	0.31	0.36	0.62	1.38	1.45	0.69	0.31	0.98	0.59	0.49	0.12	-0.03	-0.6	0.68
AGAP012292	0.15	-0.59	-1.05	-0.19	0.56	-0.31	0.01	0.48	0.35	4.81	3.8	5.39	4.37	4.71	3.71	0.24	-0.08	-0.14
AGAP028680	1.39	4.07	1.46	0.59	0.66	-1.17	0.74	-0.54	-1.25	1.52	3.9	0.96	3.35	0.79	3.2	1.07	-0.07	-5.43
AGAP004845	0.21	-0.27	0.84	-0.81	-0.38	0.67	2.14	2.53	1.8	0.56	0.1	0.59	0.13	0.38	-0.08	-0.94	-0.42	0.93
AGAP011360	0.06	-0.03	-0.28	-0.38	0.03	-0.21	-0.03	-0.36	-0.52	-0.46	-0.42	-0.46	-0.43	-0.83	-0.79	0.16	0.37	-0.39
AGAP009399	0.14	0.12	0.0	-1.68	-0.41	0.25	0.19	0.05	-0.04	-0.16	-0.23	-0.03	-0.11	-1.09	-1.17	-0.94	-0.14	0.75
AGAP003552	0.16	0.16	0.55	0.04	0.67	0.22	-0.16	-0.2	-0.01	0.84	-0.1	0.6	-0.35	0.36	-0.58	-0.13	0.59	0.15
AGAP004935	0.21	-0.23	3.41	0.84	1.17	-1.71	-1.29	-0.87	-0.87	-0.38	-0.08	-0.56	-0.27	0.87	1.17	1.1	1.91	0.96
AGAP007764	1.52	-0.98	-0.51	0.22	0.31	-1.48	-2.73	-2.3	-0.33	0.66	0.08	0.4	-0.19	0.28	-0.29	-0.44	-0.94	0.43
AGAP012989	0.13	0.06	0.0	0.25	0.35	0.12	0.32	0.0	-0.1	-0.53	-0.32	-0.34	-0.14	-0.45	-0.24	0.07	0.43	0.04
AGAP028439	0.38	0.03	0.27	-1.18	0.46	0.55	0.57	3.83	2.98	-3.75	-2.12	-2.94	-1.31	-1.54	0.1	-1.85	2.55	1.25
AGAP001089	0.99	0.93	0.22	1.21	0.65	0.4	-1.38	-0.98	0.09	-0.58	-0.32	-1.22	-0.98	-1.56	-1.3	0.3	0.3	3.24
AGAP007668	-0.06	-0.04	0.18	-0.23	-0.05	-0.2	-0.48	-0.27	-0.28	0.12	-0.12	0.02	-0.22	-0.05	-0.29	-0.05	-0.38	0.12
AGAP008683	0.76	1.72	0.65	-1.16	1.46	-1.94	-1.94	-0.9	-0.49	-4.42	0.05	-3.8	0.65	-5.82	-1.35	0.65	1.13	-1.04
AGAP006716	1.2	0.58	-0.35	-0.39	0.07	2.02	1.17	1.63	0.24	-0.4	0.25	0.98	1.63	-0.6	0.05	0.75	1.75	0.78
AGAP007573	-0.08	-0.61	-0.13	0.22	0.17	0.05	0.4	0.01	-0.03	-0.91	-0.91	-0.76	-0.76	-1.03	-1.02	-0.55	-0.06	0.97
AGAP008047	0.08	-0.28	-0.29	0.04	0.03	-0.03	-0.12	-0.07	-0.11	0.34	0.25	0.34	0.23	0.44	0.35	0.0	0.16	0.34
AGAP006121	-0.1	0.01	0.43	-0.38	0.25	-0.47	-0.78	-0.56	-0.41	-0.32	-0.13	-0.31	-0.12	-0.05	0.14	0.17	0.61	0.01
AGAP008067	-0.98	-0.33	1.42	1.15	-0.07	-0.98	-0.93	-1.02	-0.02	-1.09	-1.57	-1.62	-2.12	-1.17	-1.65	0.43	-1.38	-2.75
AGAP004487	-0.08	-0.12	0.05	0.01	0.09	-0.08	0.01	0.04	0.06	0.0	0.32	-0.11	0.19	-0.09	0.24	-0.31	0.13	0.18
AGAP007616	0.42	0.96	-0.06	-0.49	-0.59	0.03	0.53	0.4	0.31	-0.09	0.0	0.34	0.42	0.08	0.17	-0.49	-0.94	-1.6
AGAP009822	-0.13	0.34	0.49	0.13	0.32	0.02	-0.1	-0.13	-0.17	0.01	-0.89	0.0	-0.9	0.04	-0.85	0.3	-0.16	0.42
AGAP009969	-0.38	0.57	0.93	-0.05	-1.52	-0.01	0.49	0.62	0.17							-1.47	-0.59	1.91
AGAP001291	0.36	-0.03	-0.25	0.02	0.34	0.14	0.13	0.17	-0.22	-1.11	1.0	-0.48	1.61	-0.8	1.29	0.7	0.61	0.13
AGAP001480	0.09	0.45	-0.28	0.37	0.26	-0.5	-0.15	-0.29	-0.7	0.22	0.41	0.38	0.57	0.28	0.48	0.09	0.26	-0.41
AGAP000763	-0.07	-0.23	-0.03	0.0	-0.08	0.2	0.39	0.34	0.23	-0.21	0.06	-0.15	0.1	-0.21	0.06	0.01	0.32	0.16
AGAP003512	-1.9	-3.37	-1.58	-0.66	-3.87	0.93	1.01	0.46	2.11	-1.15	0.02	-0.17	0.98	-0.59	0.58	0.79	0.44	0.13
AGAP005025	0.15	-0.11	1.2	0.23	0.68	0.8	0.74	0.82	0.83	1.16	-2.05	0.22	-3.01	-0.34	-3.53	-1.05	-0.24	0.89
AGAP006003	-2.49	1.12	-0.49	1.27	2.43	0.37	1.34	0.94								0.56	0.3	2.85
AGAP008123	0.27	0.26	-0.91	-0.98	-1.03	0.01	-1.3	-0.37	-0.13	-0.75	-0.05	0.12	0.8	-0.23	0.47	0.14	0.74	-0.75
AGAP000428	0.1	-0.05	-0.25	0.08	-0.15	-0.01	0.14	0.0	0.28	0.22	0.16	0.21	0.13	0.38	0.32	0.12	0.13	-0.04
AGAP008772	0.09	0.0	0.18	-0.28	0.3	0.05	-0.25	-0.25	-0.17	0.31	-0.48	0.19	-0.61	0.14	-0.64	-0.01	-0.42	0.36
AGAP003883	0.12	0.41	0.48	-0.22	0.11	-0.06	-0.15	0.08	0.24	0.23	-0.68	0.04	-0.87	0.37	-0.54	-0.37	-0.35	-0.2
AGAP001116	-0.5	0.69	1.8	-2.71	-2.16	2.11	3.6	4.48	3.55	0.26	-0.7	0.52	-0.45	0.44	-0.52	-2.38	-1.17	1.6
AGAP002192	0.06	0.24	0.92	-0.34	0.15	-0.81	-0.19	0.32	0.18	0.48	1.61	0.35	1.47	0.21	1.34	-0.04	0.47	0.36
AGAP006407	-0.52	-1.16	-0.38	-1.33	-0.7	-1.88	-1.62	-1.78	-2.53	0.6	0.6					0.53	-0.04	-1.91
AGAP002044	1.36	-1.17	-1.32	-2.04	0.47	1.46	0.44	0.29	-0.05	-1.77	-0.8	-0.43	0.52	-0.42	0.54	-1.02	2.74	-1.33
AGAP003409	0.08	0.02	-0.39	-0.33	-0.46	0.08	-0.17	-0.12	-0.13	-0.23	0.02	0.08	0.32	0.03	0.29	-0.06	-0.05	-0.38
AGAP007196	1.53	-1.99	0.04	0.67	0.08	0.37	1.81	1.43	1.14	0.6	0.6	0.69	0.68	2.25	2.26	2.25	2.29	-0.99
AGAP013274	-0.23	-0.12	0.33	-0.21	0.88	-0.26	-0.47	-1.02	-0.92	0.86	0.85	0.63	0.61	0.82	0.81	5.48	-0.67	5.52
AGAP009409	2.04	0.44	0.81	0.2	-0.15	-0.01	-0.55	0.41	-0.31	0.6	0.6					-0.54	0.89	-0.2
AGAP013488	-0.16	0.54	-0.03	0.04	0.27	-0.02	-0.4	-0.44	-0.32	0.18	-0.83	0.37	-0.65	0.39	-0.61	-0.09	-0.02	-0.3
AGAP008224	-0.2	0.97	-0.28	-1.86	-1.67	0.04	-1.67	-1.96	-2.28	0.5	1.38	0.4	1.27	0.74	1.62	-1.25	0.81	-2.51
AGAP013736	-0.25	0.47	0.68	-0.5	-0.46	-0.29	-0.85	-1.13	-1.43	-0.58	-0.96	-0.47	-0.87	-0.62	-1.0	0.3	0.03	-0.38
AGAP011481	0.24	-0.62	-0.44	-0.31	0.33	-0.48	-1.73	-1.77	-1.86	-0.32	2.06	-1.15	1.25	-0.68	1.73	0.04	-0.2	-1.45
AGAP001519	-0.07	-0.24	-0.25	-0.02	-0.05	0.18	0.22	0.1	0.14	-0.33	-0.35	-0.24	-0.28	-0.28	-0.3	0.01	0.15	0.41
AGAP009733	0.13	-0.7	-0.37	0.94	0.7	-0.17	-0.58	-0.95	-1.21	0.57	1.24	0.47	1.12	0.22	0.89	0.73	1.24	1.0
AGAP011345	0.11	-0.06	0.09	-0.01	0.06	0.21	0.12	0.02	0.27	-0.15	0.1	-0.21	0.03	-0.03	0.22	0.15	0.29	-0.24
AGAP002136	0.14	0.44	-0.3	0.35	0.51	0.0	-0.13	-0.29	-0.36	0.5	1.18	0.73	1.4	0.66	1.35	0.08	1.13	-0.94
AGAP007418	-0.1	-0.11	0.01	-0.39	-0.56	-0.24	-0.38	0.06	0.1	0.03	0.22	-0.05	0.13	0.27	0.45	0.01	0.04	0.09
AGAP012487	0.85	1.03	-0.02	3.31	2.45	-2.96	-3.27	-1.17	-2.22	0.7	0.19	0.11	-0.41	2.21	1.7	2.75	0.33	-0.7
AGAP000923	-0.08	-0.01	0.2	-0.35	-0.55	-0.16	-0.21	-0.21	-0.17	0.77	0.11	0.79	0.13	0.89	0.24	-0.29	-0.2	-0.11
AGAP011468	0.95	-1.82	-0.97	-0.92	-0.96	-2.19	-0.31	-1.09	-0.02		-1.79		-1.68		-1.49	1.64	-1.37	1.37
AGAP011198	-0.13	0.16	0.17	0.12	0.0	0.3	-0.12	0.12	0.1	0.16	0.17	0.3	0.3	0.59	0.6	0.05	-0.07	-0.04
AGAP008735	-0.26	0.59	0.88	0.14	0.21	0.65	1.0	0.39	0.75	-0.75	-2.07	-0.44	-1.76	-1.44	-2.76	0.04	-0.12	0.8
AGAP003582	0.3	-0.02	-0.41	5.78	3.64	-0.83	0.58	-2.64	-2.17	4.73	2.17	5.53	2.96	5.48	2.92	6.21	1.63	0.51
AGAP009386	-0.4	0.5	-0.59	0.84	0.27	-0.53	-1.57	-1.23	-0.97	0.52	0.91	0.87	1.26	1.02	1.41	-0.3	-0.65	-2.36
AGAP003865	0.09	-0.13	0.29	-0.09	-0.04	-0.01	-0.01	-0.29	-0.07	0.06	-0.37	0.03	-0.41	-0.03	-0.45	0.07	-0.21	0.77
AGAP003025	0.07	0.26	0.45	-0.25	-0.3	0.7	0.67	0.47	0.55	0.54	0.19	0.37	0.01	0.26	-0.09	0.17	0.33	-0.18
AGAP012459	0.13	0.1	-0.17	0.16	-0.01	0.24	0.08	0.21	0.54	1.6	1.35	1.13	0.86	0.87	0.62	-0.35	-0.08	0.38
AGAP013009	-0.27	-0.13	-0.67	-0.07	-0.73	0.09	1.07	-0.01	0.01	0.46	2.73	0.06	2.32	-0.06	2.21	0.34	0.05	-1.65
AGAP013331	0.11	0.33	0.54	-0.22	-0.15	-0.27	-0.34	0.03	0.15	0.57	-0.22	0.43	-0.36	0.59	-0.19	-0.26	-0.19	0.07
AGAP002393	-0.09	-0.19	-0.05	-0.24	-0.18	-0.18	-0.25	0.33	0.42	-0.07	-1.04	-0.31	-1.29	0.1	-0.86	-0.58	-0.91	0.37
AGAP004098	0.05	0.09	-0.07	-0.03	0.05	0.01	0.06	0.2	0.2	0.27	0.33	0.32	0.36	0.34	0.4	-0.08	0.22	-0.04
AGAP008356	0.99	0.42	-0.25	3.94	-3.29	0.89	-0.47	-0.98	0.14	4.81	3.8	5.39	4.37	4.71	3.71	0.8	-0.93	1.13
AGAP010080	0.1	0.08	-0.04	-0.08	0.05	0.2	0.03	0.08	0.01	-0.12	0.35	0.08	0.53	0.13	0.6	-0.15	0.07	-0.05
AGAP010151	0.14	-0.41	0.0	-1.05	-0.66	-0.97	-0.72	-1.06	-1.38	0.9	0.2	0.43	-0.28	0.22	-0.48	-0.54	-0.02	-0.79
AGAP013451	1.63	1.57	-2.31	-0.79	-0.22	0.03	-1.01	-0.51	-1.97	-0.83	-0.09	2.07	2.8	0.6	1.34	1.8	0.75	0.04
AGAP000651	-0.07	0.04	-0.16	0.09	0.24	-0.45	-0.52	-0.55	-0.45	0.11	0.94	0.34	1.16	0.15	0.99	0.27	0.46	-0.19
AGAP010323	1.16	-0.4	-0.32	1.94	1.38	-0.61	-0.92	-0.04	-0.8	0.96	0.96	-0.47	-0.48	0.28	0.29	-0.07	-1.08	4.2
AGAP028114	1.25	-0.5	0.85	0.11	-0.35	-3.86	-2.11	-2.47	-0.5	-1.18	-1.75	-1.18	-1.77	-1.88	-2.45	1.54	-0.86	0.49
AGAP011374	-0.08	0.2	-0.04	-0.06	0.0	-0.23	-0.4	-0.42	-0.41	0.03	-0.17	0.12	-0.1	0.14	-0.06	0.09	0.08	-0.24
AGAP000095	-0.08	0.03	-0.06	0.07	0.24	0.03	-0.21	-0.11	-0.54	0.3	0.42	0.39	0.5	0.11	0.24	0.16	0.4	0.15
AGAP000948	-0.09	-0.35	-0.14	-0.02	-0.14	0.1	-0.03	0.27	0.34	0.11	0.15	0.24	0.27	0.21	0.26	0.05	-0.28	0.69
AGAP003026	-0.15	0.25	0.1	-0.09	-0.25	0.28	0.35	0.2	0.2	-0.06	0.22	0.21	0.47	0.07	0.35	-0.01	-0.17	-0.07
AGAP011940	-0.08	-0.49	0.08	0.68	-0.14	0.07	0.33	0.89	0.88	0.02	0.66	0.01	0.65	0.38	1.03	-0.22	0.21	0.18
AGAP013410	-0.26	0.25	-0.9	0.81	0.95	1.03	0.35	0.76	1.29	-0.45	0.62	0.45	1.5	-1.4	-0.33	-0.32	1.29	0.64
AGAP004938	-0.08	0.05	0.46	-0.09	0.35	-0.09	-0.13	-0.21	-0.32	-0.05	-0.18	-0.19	-0.33	-0.09	-0.22	-0.21	-0.05	0.13
AGAP001347	-0.12	0.23	0.46	-0.06	0.03	0.08	-0.04	0.29	0.16	0.1	-0.44	0.05	-0.5	0.19	-0.34	-0.18	0.0	0.31
AGAP001400	-0.11	0.06	0.37	0.07	0.44	0.08	0.08	0.06	0.08	0.4	-0.65	0.24	-0.82	0.2	-0.84	0.03	-0.36	0.02
AGAP006880	0.15	-0.3	0.31	-0.41	-0.4	-0.01	0.27	-0.04	0.0	0.25	0.22	0.36	0.32	0.28	0.25	-0.05	-0.13	0.01
AGAP008498	0.11	0.09	0.41	0.13	0.49	0.23	0.14	0.42	0.31	0.5	-0.34	0.39	-0.47	0.44	-0.4	0.01	-0.16	0.82
AGAP002841	-0.09	-0.33	0.14	-0.2	0.27	-0.21	-0.03	-0.24	-0.44	0.76	0.15	0.42	-0.21	1.15	0.54	0.33	0.08	0.61
AGAP005854	2.04	-2.56	-1.37	1.9	1.04		0.05	0.46		2.19	2.19	1.74	1.73	2.25	2.26	3.31	1.14	-0.59
AGAP000943	-0.06	0.09	0.0	0.1	0.6	-0.13	-0.47	-0.72	-0.78	0.13	-0.24	0.01	-0.37	-0.1	-0.47	-0.21	0.38	-0.69
AGAP013757	-2.44	-0.99	1.7	2.28	1.15	-2.83	-2.55	-2.64	-1.11	0.02	0.02	0.69	0.68	0.0	0.0	-0.01	-0.39	0.84
AGAP003774	-1.0	-0.24	1.5	0.83	0.47	-0.48	-0.09	0.52	-0.02	0.62	1.62	0.4	1.39	0.38	1.38	-0.63	-0.55	0.95
AGAP000159	-0.08	-0.29	0.3	-0.34	-0.69	0.22	0.41	-0.26	-0.25	-0.5	-1.53	-0.82	-1.87	-1.12	-2.15	-0.39	-0.27	0.24
AGAP003514	-0.18	0.24	0.0	-0.68	-1.84	0.39	0.59	1.15	0.7	-0.09	0.23	-0.24	0.07	-0.26	0.05	-0.98	0.46	-0.53
AGAP003513	0.14	-0.19	-0.55	0.76	0.1	-0.27	0.82	1.68	1.79	-0.27	0.43	0.5	1.18	0.18	0.87	0.14	-0.29	-1.36
AGAP007510	-0.15	0.17	0.53	-0.4	-0.48	-0.06	0.11	-0.37	-0.18	0.2	-1.33	-0.05	-1.59	0.14	-1.39	-0.5	-0.96	0.43
AGAP007875	-0.11	-0.23	0.34	-0.1	-0.31	0.04	-0.18	-0.46	-0.23	0.12	-0.18	-0.27	-0.58	0.05	-0.25	-0.09	-0.29	0.4
AGAP013013	0.14	0.16	-0.08	0.29	0.1	0.33	0.21	0.78	0.74	0.48	0.11	0.46	0.08	0.85	0.48	0.23	-0.08	0.31
AGAP006180	-0.28	-0.69	-0.84	-0.86	-0.45	-0.6	-2.05	-1.2	-1.38	1.09	0.23	1.52	0.66	1.52	0.67	0.73	1.54	-0.61
AGAP004570	1.0	0.5	0.24	0.6	-0.71	0.59	2.21	2.82	1.09							3.32	0.52	2.51
AGAP003565	0.15	-0.01	-0.34	-0.13	-0.08	-0.01	-0.06	-0.03	0.1	-0.27	0.1	-0.1	0.25	-0.2	0.17	0.09	0.16	-0.07
AGAP005895	-0.56	0.23	-1.16	-0.19	0.27	-0.96	-1.51	-0.82	-1.54	-0.61	0.96	-0.55	1.0	-0.39	1.2	0.91	1.42	-2.31
AGAP006324	-0.6	-0.7	-0.9	0.31	-0.76	-0.03	-0.53	1.05	1.02	2.83	3.73	0.29	1.19	0.02	0.93	3.07	0.43	-1.34
AGAP002358	-0.09	0.2	1.84	0.66	0.18	-1.07	-0.62	0.42	0.3	0.67	1.68	0.68	1.68	0.54	1.56	-0.63	-0.27	1.0
AGAP005638	-0.73	-5.46	-2.06	-0.6	-2.8	-2.8	-0.46	-2.35	-2.22	-1.25	0.66	-1.21	0.68	-1.04	0.86	-0.31	-3.08	-0.05
AGAP008838	0.07	-0.11	-0.07	-0.32	-0.09	-0.08	-0.23	-0.17	0.0	-0.36	-0.49	-0.39	-0.53	-0.46	-0.58	0.16	0.11	0.29
AGAP000880	0.07	0.11	0.16	-0.11	-0.16	-0.07	-0.25	-0.09	-0.1	0.53	0.08	0.51	0.05	0.53	0.08	-0.34	-0.38	0.14
AGAP000772	-0.18	0.7	0.85	0.02	-0.46	-0.67	-0.39	-1.44	-0.71	1.86	-1.46	0.7	-2.64	1.33	-1.99	-0.45	-0.29	-0.32
AGAP003905	-0.41	0.9	1.54	0.34	1.68	-0.19	-0.57	-0.94	-0.83	0.19	-0.9	0.4	-0.7	0.44	-0.65	1.2	-1.1	0.91
AGAP004441	-0.1	-0.16	0.31	0.43	0.55	0.03	-0.02	0.11	0.14	0.28	-0.24	0.02	-0.51	-0.03	-0.55	0.01	-0.28	0.4
AGAP012042	-0.13	-0.08	-0.28	0.06	0.0	-0.18	-0.43	-0.26	-0.19	0.0	0.03	0.31	0.33	0.36	0.39	0.17	0.43	-0.17
AGAP002756	-0.09	0.13	0.04	-0.5	-0.01	-0.55	-0.72	-0.95	-1.14	0.75	0.36	0.29	-0.1	0.64	0.26	-0.09	0.52	0.3
AGAP013537	-0.19	-0.72	-0.11	-0.61	0.19	-0.08	0.27	0.04	-0.36	0.04	-0.09	-0.25	-0.39	-0.38	-0.52	-0.81	0.01	0.52
AGAP008055	0.31	0.35	-0.61	1.85	1.24	0.35	-0.22	0.65	0.96	-0.52	-0.19	0.59	0.92	0.87	1.21	-0.16	0.31	-1.05
AGAP011210	-0.1	-0.26	-0.43	-0.03	-0.01	-0.66	-0.43	-0.49	-0.83	-0.54	-0.19	-0.49	-0.15	-0.25	0.1	-0.07	-0.34	-0.08
AGAP000957	1.78	-0.86	0.14	-0.27	-0.33	1.16	-0.93	-0.88	-1.64	-0.96	0.66	-0.37	1.23	-0.45	1.15	1.68	2.91	1.45
AGAP004810	0.33	1.01	0.62	-0.53	0.86	1.59	1.65	3.03	1.85	-1.63	-1.88	-1.0	-1.28	-1.56	-1.81	0.09	0.55	1.1
AGAP006997	-0.09	0.07	0.4	-0.5	-0.46	-0.43	-0.15	-0.29	-0.17	0.71	-0.63	0.27	-1.08	0.32	-1.02	-0.33	-0.75	0.31
AGAP004917	-0.46	1.57	1.56	0.22	4.21	0.9	-0.28	2.51	1.33	-3.75	-2.12	-2.94	-1.31	-1.54	0.1	-0.77	0.56	-1.1
AGAP012100	-0.06	0.19	0.22	-0.26	-0.27	0.09	-0.27	-0.04	-0.05	0.25	-0.08	0.28	-0.05	0.27	-0.05	0.12	0.21	-0.19
AGAP001335	0.06	0.25	0.07	-0.07	-0.34	-0.14	0.13	0.14	0.2	-0.29	-0.09	-0.34	-0.15	-0.23	-0.02	-0.41	-0.31	-0.11
AGAP001064	0.06	0.21	-0.12	0.19	0.36	-0.12	-0.34	0.19	0.22	0.38	0.43	0.27	0.31	0.35	0.4	0.1	0.13	0.19
AGAP001346	-0.17	0.06	-0.56	1.05	1.65	1.25	0.55	0.61	0.86	0.59	-0.18	0.8	0.02	1.02	0.25	1.76	1.48	1.66
AGAP003591	0.19	0.44	0.94	-0.16	0.09	-0.04	0.19	-0.06	-0.09	0.42	-1.62	-0.27	-2.33	0.03	-2.02	-0.33	-0.75	0.69
AGAP005942	-0.13	0.23	-0.41	-1.33	-0.21	-0.56	-0.33	-0.17	-0.47	0.3	-1.13	0.27	-1.18	0.31	-1.12	-0.4	-0.24	0.38
AGAP002333	0.08	-0.21	0.27	-0.03	0.11	0.45	-0.06	0.02	0.16	0.48	-0.11	-0.1	-0.7	0.2	-0.39	0.05	-0.12	0.59
AGAP012180	0.21	0.05	-0.31	-0.68	-0.71	0.29	-0.28	0.29	0.02	0.48	-0.97	0.63	-0.83	0.85	-0.6	-0.18	-0.06	0.04
AGAP006443	-1.16	0.27	1.04	-3.97	-5.02	-1.83	-1.74	-1.37	-1.7	2.7	2.7	1.74	1.72	3.51	3.51	-1.24	1.68	-1.86
AGAP012137	0.19	0.47	0.01	-0.33	-0.01	0.31	-0.33	-0.08	0.05	0.34	-0.18	0.62	0.08	0.92	0.4	0.46	0.27	-0.87
AGAP002397	-0.1	-0.43	-1.05	0.56	0.08	-0.25	-0.69	-0.5	-0.74	-0.39	-0.02	-0.35	0.01	0.16	0.53	0.25	0.24	0.23
AGAP009438	0.06	-0.21	0.03	0.49	0.56	0.05	-0.17	0.03	0.12	0.27	0.15	0.09	-0.04	-0.02	-0.14	0.52	0.14	0.75
AGAP000322	0.07	-0.18	0.04	0.01	-0.07	0.14	0.31	-0.23	-0.13	-0.2	-0.41	-0.32	-0.55	-0.42	-0.63	-0.26	-0.18	0.44
AGAP006447	-0.22	-1.05	-0.4	-0.56	-0.31	-0.08	-0.14	1.33	1.54	-0.59	-1.57	0.76	-0.24	1.02	0.03	-1.47	-0.53	-1.47
AGAP007394	-0.08	0.14	0.43	-0.14	-0.04	-0.39	-0.33	-0.58	-0.32	0.28	-0.3	-0.12	-0.71	-0.11	-0.69	-0.11	-0.04	0.25
AGAP010440	0.1	0.2	0.71	-0.07	0.09	-0.05	0.14	0.15	0.38	0.4	-1.18	0.11	-1.48	0.36	-1.22	-0.3	-0.79	0.38
AGAP011920	1.03	-0.34	-1.94	2.81	3.13	1.34	0.41	3.42	1.52	0.22	0.86	-0.42	0.19	-1.53	-0.89	2.59	3.45	1.81
AGAP011641	0.25	0.31	-0.2	0.07	-0.17	-0.32	-0.39	0.24	1.0	0.44	0.61	0.63	0.8	1.06	1.23	-0.21	-0.19	-1.53
AGAP004179	-0.08	0.0	-0.44	0.07	-0.06	0.24	0.06	0.3	0.07	-0.09	0.28	0.04	0.4	0.08	0.45	-0.22	-0.4	0.22
AGAP011836	-0.58	0.08	-0.76	0.45	-0.81	-0.61	1.15	2.24	2.09	-0.09	-0.52	0.33	-0.11	0.53	0.1	-0.24	-0.89	-1.13
